experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
onestep_seq_merge, 214.55126953125, 0.016357421875, 0.811767578125, 1324.0244140625, 1066.596435546875, 320.796630859375, 13.855712890625, 2940.816650390625, 0, 16
onestep_seq_merge, 2.0546875, 0.015869140625, 5.639892578125, 1146.160888671875, 1094.72802734375, 231.6923828125, 13.1591796875, 2493.595703125, 1, 16
onestep_seq_merge, 2.07666015625, 0.0146484375, 5.60498046875, 1173.581787109375, 1092.9404296875, 213.6611328125, 13.3134765625, 2501.330078125, 2, 16
onestep_seq_merge, 2.06640625, 0.01513671875, 5.659423828125, 1163.896240234375, 1070.057861328125, 217.63037109375, 13.17626953125, 2472.646728515625, 3, 16
onestep_seq_merge, 2.078125, 0.015625, 5.582763671875, 1156.9345703125, 1057.985107421875, 206.312255859375, 13.152099609375, 2442.19677734375, 4, 16
onestep_seq_merge, 2.198486328125, 0.01513671875, 5.587890625, 1134.10205078125, 1058.656494140625, 247.90185546875, 13.153564453125, 2461.755859375, 5, 16
onestep_seq_merge, 2.089111328125, 0.0146484375, 5.609130859375, 1171.69775390625, 1110.61474609375, 156.228515625, 13.17822265625, 2459.572998046875, 6, 16
onestep_seq_merge, 2.09521484375, 0.015625, 5.533935546875, 1147.93798828125, 1083.15478515625, 211.357666015625, 13.08984375, 2463.3271484375, 7, 16
onestep_seq_merge, 2.0888671875, 0.015625, 5.539794921875, 1160.247314453125, 1075.3388671875, 221.224365234375, 13.170166015625, 2477.767578125, 8, 16
onestep_seq_merge, 2.071533203125, 0.015380859375, 5.599365234375, 1161.385498046875, 1088.752685546875, 196.91064453125, 13.27783203125, 2468.154541015625, 9, 16
onestep_seq_merge, 2.076904296875, 0.015380859375, 5.646728515625, 1170.349609375, 1055.644287109375, 170.544921875, 13.4736328125, 2417.904541015625, 10, 16
onestep_seq_merge, 2.15673828125, 0.01611328125, 5.606689453125, 1142.095947265625, 1070.45654296875, 248.98779296875, 13.135986328125, 2482.59765625, 11, 16
onestep_seq_merge, 2.087158203125, 0.015625, 5.592529296875, 1160.30029296875, 1097.687744140625, 174.100341796875, 13.291748046875, 2453.21484375, 12, 16
onestep_seq_merge, 2.069091796875, 0.015625, 5.57666015625, 1174.212890625, 1089.181396484375, 205.35693359375, 13.1533203125, 2489.712646484375, 13, 16
onestep_seq_merge, 2.096923828125, 0.01513671875, 5.595947265625, 1157.56298828125, 1096.458251953125, 218.326416015625, 13.1318359375, 2493.326904296875, 14, 16
onestep_seq_merge, 2.06982421875, 0.01416015625, 5.57666015625, 1168.98974609375, 1084.65283203125, 450.932861328125, 14.90673828125, 2727.28662109375, 15, 16
onestep_seq_merge, 2.09228515625, 0.0166015625, 5.98583984375, 1171.287841796875, 1066.831787109375, 187.94140625, 13.15283203125, 2447.453125, 16, 16
onestep_seq_merge, 2.05859375, 0.016357421875, 5.705810546875, 1165.95751953125, 1086.61083984375, 178.865234375, 13.1513671875, 2452.51220703125, 17, 16
onestep_seq_merge, 2.102783203125, 0.01513671875, 5.58740234375, 1186.6669921875, 1168.7275390625, 120.05126953125, 13.302734375, 2496.60009765625, 18, 16
onestep_seq_merge, 2.06201171875, 0.015380859375, 5.575927734375, 1184.8759765625, 1087.769775390625, 152.63671875, 13.319580078125, 2446.3955078125, 19, 16
onestep_seq_merge, 2.080810546875, 0.0146484375, 5.648681640625, 1153.33984375, 1098.455078125, 332.40283203125, 13.10546875, 2605.187744140625, 20, 16
onestep_seq_merge, 2.10595703125, 0.016357421875, 5.562255859375, 1160.09130859375, 1059.642578125, 193.332275390625, 13.12060546875, 2434.01220703125, 21, 16
onestep_seq_merge, 2.131591796875, 0.014892578125, 5.609375, 1154.86572265625, 1050.95703125, 174.458740234375, 13.15869140625, 2401.333984375, 22, 16
onestep_seq_merge, 2.045654296875, 0.015380859375, 5.57275390625, 1132.66162109375, 1049.388916015625, 290.77490234375, 13.169677734375, 2493.76708984375, 23, 16
onestep_seq_merge, 2.06494140625, 0.014404296875, 5.6494140625, 1147.343994140625, 1108.657958984375, 220.083984375, 13.260986328125, 2497.223876953125, 24, 16
onestep_seq_merge, 2.052001953125, 0.013916015625, 5.638916015625, 1142.249267578125, 1043.77294921875, 235.30908203125, 13.289306640625, 2442.464111328125, 25, 16
onestep_seq_merge, 2.20068359375, 0.015869140625, 5.59033203125, 1144.731201171875, 1073.23486328125, 179.697998046875, 13.2880859375, 2418.900390625, 26, 16
onestep_seq_merge, 2.33349609375, 0.015869140625, 5.666015625, 1150.266845703125, 1081.43310546875, 185.05517578125, 13.160888671875, 2438.072509765625, 27, 16
onestep_seq_merge, 2.089599609375, 0.015380859375, 5.658203125, 1155.3056640625, 1086.01171875, 178.487060546875, 13.145263671875, 2440.8525390625, 28, 16
onestep_seq_merge, 2.05859375, 0.01611328125, 5.577880859375, 1142.883544921875, 1082.90771484375, 190.60107421875, 13.14306640625, 2437.332763671875, 29, 16
onestep_seq_merge, 2.0888671875, 0.014892578125, 5.64794921875, 1158.127685546875, 1101.00634765625, 121.33251953125, 13.258056640625, 2401.6181640625, 30, 16
onestep_seq_merge, 2.070068359375, 0.016357421875, 5.6533203125, 1156.47314453125, 1052.27978515625, 203.66357421875, 13.137451171875, 2433.43408203125, 31, 16
onestep_seq_merge, 2.10400390625, 0.0146484375, 5.59130859375, 1144.646240234375, 1069.5693359375, 320.35595703125, 13.34130859375, 2555.81884765625, 32, 16
