experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
ourdist, 1868.03076171875, 46.337890625, 2.292236328125, 96.55712890625, 269.61767578125, 222.4560546875, 30.593994140625, 2536.32373046875, 0, 128
ourdist, 20.646728515625, 45.39990234375, 8.447509765625, 36.91943359375, 249.626953125, 412.03955078125, 22.1123046875, 795.46435546875, 1, 128
ourdist, 285.75390625, 46.943603515625, 14.332275390625, 40.196533203125, 262.7861328125, 254.39990234375, 22.297119140625, 927.00390625, 2, 128
ourdist, 22.293212890625, 46.4912109375, 15.49560546875, 42.89697265625, 235.247314453125, 380.599609375, 40.54296875, 783.88720703125, 3, 128
ourdist, 440.39306640625, 46.762939453125, 14.46484375, 37.8046875, 314.013427734375, 152.847900390625, 21.2451171875, 1027.872314453125, 4, 128
ourdist, 24.52001953125, 46.449951171875, 13.546142578125, 35.733154296875, 231.297607421875, 431.69677734375, 39.195068359375, 822.754638671875, 5, 128
ourdist, 402.72412109375, 45.731201171875, 14.307861328125, 37.68896484375, 248.110595703125, 267.078125, 23.615966796875, 1039.577880859375, 6, 128
ourdist, 21.75341796875, 43.0595703125, 8.440673828125, 26.753662109375, 294.187255859375, 276.816650390625, 22.3125, 693.62841796875, 7, 128
ourdist, 460.72216796875, 38.219970703125, 8.511962890625, 26.215576171875, 270.62939453125, 191.2001953125, 17.3564453125, 1013.094482421875, 8, 128
ourdist, 13.529541015625, 43.09375, 9.8115234375, 30.08544921875, 243.468994140625, 359.77685546875, 25.043212890625, 725.057373046875, 9, 128
ourdist, 88.4697265625, 40.302978515625, 13.78369140625, 40.010009765625, 260.756103515625, 306.734375, 28.3876953125, 778.8583984375, 10, 128
ourdist, 1882.181640625, 45.912841796875, 14.697265625, 37.990478515625, 271.01708984375, 249.718994140625, 21.257080078125, 2523.123779296875, 11, 128
ourdist, 23.569580078125, 45.402099609375, 14.279541015625, 33.697509765625, 222.567626953125, 493.06689453125, 27.593505859375, 860.45263671875, 12, 128
ourdist, 273.834228515625, 44.80810546875, 12.10498046875, 36.6669921875, 160.673583984375, 445.6064453125, 25.62890625, 999.667236328125, 13, 128
ourdist, 20.730712890625, 52.203125, 17.2880859375, 44.793212890625, 291.228515625, 398.28662109375, 33.519287109375, 858.337158203125, 14, 128
ourdist, 216.255615234375, 46.895751953125, 14.181884765625, 38.84423828125, 158.876953125, 547.247802734375, 23.229248046875, 1045.902587890625, 15, 128
ourdist, 23.452880859375, 46.89892578125, 15.1826171875, 36.971923828125, 241.06689453125, 431.716796875, 22.779052734375, 818.391357421875, 16, 128
ourdist, 121.55224609375, 41.11083984375, 11.7978515625, 29.9697265625, 136.012451171875, 608.372802734375, 22.702392578125, 971.801025390625, 17, 128
ourdist, 22.2802734375, 47.94287109375, 14.21728515625, 36.019287109375, 177.176025390625, 412.997802734375, 22.93212890625, 733.861572265625, 18, 128
ourdist, 291.09716796875, 37.793701171875, 8.513427734375, 25.874267578125, 252.628173828125, 496.497314453125, 48.942138671875, 1161.68798828125, 19, 128
ourdist, 23.16455078125, 66.665283203125, 18.9970703125, 47.71337890625, 261.304931640625, 275.68505859375, 15.002685546875, 708.84912109375, 20, 128
ourdist, 15.1552734375, 38.038818359375, 8.387939453125, 26.1435546875, 228.960693359375, 476.194091796875, 28.138427734375, 821.33837890625, 21, 128
ourdist, 1889.93359375, 45.376708984375, 13.98828125, 39.635498046875, 244.773193359375, 301.612548828125, 22.59033203125, 2558.2587890625, 22, 128
ourdist, 21.81298828125, 45.152587890625, 13.6904296875, 35.763671875, 255.028564453125, 413.207763671875, 28.98779296875, 813.91845703125, 23, 128
ourdist, 453.204345703125, 38.0595703125, 14.30859375, 37.622314453125, 236.048828125, 280.807373046875, 25.468994140625, 1085.843994140625, 24, 128
ourdist, 23.38232421875, 45.894287109375, 13.924072265625, 36.82080078125, 301.484619140625, 383.11328125, 22.19677734375, 827.130126953125, 25, 128
ourdist, 300.714599609375, 44.823974609375, 12.946533203125, 40.22021484375, 268.312744140625, 219.979248046875, 21.82568359375, 909.194091796875, 26, 128
ourdist, 23.161376953125, 46.87744140625, 13.548095703125, 37.4365234375, 157.513916015625, 572.021728515625, 22.729248046875, 873.602294921875, 27, 128
ourdist, 312.981689453125, 45.727783203125, 14.601806640625, 36.5654296875, 269.019775390625, 276.242919921875, 24.356201171875, 979.85595703125, 28, 128
ourdist, 22.49853515625, 47.59228515625, 14.416015625, 38.32421875, 314.66748046875, 416.759521484375, 24.853515625, 879.45654296875, 29, 128
