experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
ddp, 3.677978515625, 0.01220703125, 0.7978515625, 379.504638671875, 682.967041015625, 0.013427734375, 16.23291015625, 1083.374267578125, 0, 4
ddp, 3.0849609375, 0.013916015625, 5.89404296875, 339.28125, 434.7314453125, 0.005126953125, 13.407958984375, 796.56298828125, 1, 4
ddp, 3.047119140625, 0.013671875, 5.66748046875, 322.732421875, 466.909423828125, 0.0068359375, 17.771728515625, 816.297119140625, 2, 4
ddp, 3.030517578125, 0.0146484375, 5.7509765625, 335.820068359375, 417.489990234375, 0.005615234375, 13.584228515625, 775.834228515625, 3, 4
ddp, 3.48095703125, 0.01708984375, 5.718017578125, 333.067138671875, 422.138916015625, 0.006103515625, 13.462646484375, 778.03515625, 4, 4
ddp, 3.0556640625, 0.012939453125, 5.771484375, 332.9375, 436.392578125, 0.010009765625, 13.611083984375, 791.97998046875, 5, 4
ddp, 3.033935546875, 0.01416015625, 5.732177734375, 331.718505859375, 421.85107421875, 0.005859375, 13.502197265625, 775.99853515625, 6, 4
ddp, 3.053466796875, 0.0146484375, 5.75341796875, 330.72119140625, 423.23095703125, 0.00537109375, 13.394287109375, 776.320556640625, 7, 4
ddp, 3.044677734375, 0.01318359375, 5.681640625, 343.26513671875, 414.349853515625, 0.00537109375, 13.452392578125, 779.961669921875, 8, 4
ddp, 3.045654296875, 0.014404296875, 5.71826171875, 331.912109375, 422.856689453125, 0.005126953125, 13.420166015625, 777.12255859375, 9, 4
ddp, 3.027099609375, 0.01318359375, 5.746337890625, 331.276611328125, 422.541748046875, 0.004638671875, 13.47607421875, 776.229736328125, 10, 4
ddp, 3.06396484375, 0.013671875, 5.783935546875, 324.704833984375, 430.46533203125, 0.005126953125, 13.48046875, 777.659423828125, 11, 4
ddp, 3.02685546875, 0.013427734375, 5.760986328125, 324.525634765625, 458.081787109375, 0.004638671875, 13.497314453125, 805.053955078125, 12, 4
ddp, 3.0576171875, 0.013427734375, 5.765380859375, 337.164794921875, 442.372802734375, 0.005126953125, 17.042236328125, 805.5703125, 13, 4
ddp, 3.029296875, 0.014892578125, 5.757568359375, 330.22119140625, 424.044677734375, 0.0048828125, 13.512939453125, 776.731689453125, 14, 4
ddp, 3.03515625, 0.017822265625, 5.69921875, 325.715576171875, 429.2470703125, 0.004638671875, 13.525634765625, 777.398193359375, 15, 4
ddp, 3.0322265625, 0.018310546875, 5.689208984375, 325.3935546875, 426.5419921875, 0.0048828125, 13.5556640625, 774.383544921875, 16, 4
ddp, 3.0458984375, 0.018798828125, 5.693603515625, 323.0185546875, 433.573486328125, 0.005126953125, 13.556640625, 779.053955078125, 17, 4
ddp, 3.038330078125, 0.014404296875, 5.654541015625, 323.197021484375, 466.120361328125, 0.009033203125, 13.537353515625, 811.760498046875, 18, 4
ddp, 3.006591796875, 0.013671875, 5.7685546875, 326.694091796875, 449.744384765625, 0.004638671875, 13.466796875, 798.84130859375, 19, 4
ddp, 3.48486328125, 0.015625, 5.753662109375, 326.16259765625, 460.440673828125, 0.0048828125, 13.496337890625, 809.505615234375, 20, 4
ddp, 3.0361328125, 0.015380859375, 5.826904296875, 322.351806640625, 434.749755859375, 0.005126953125, 13.514892578125, 779.64013671875, 21, 4
ddp, 3.05712890625, 0.013427734375, 5.774658203125, 330.315185546875, 426.011962890625, 0.004638671875, 13.519287109375, 778.841064453125, 22, 4
ddp, 3.046142578125, 0.01318359375, 5.706298828125, 327.776123046875, 430.926025390625, 0.00537109375, 13.463134765625, 781.078369140625, 23, 4
ddp, 3.0458984375, 0.014892578125, 5.751953125, 331.0185546875, 430.424560546875, 0.005859375, 13.495361328125, 783.901123046875, 24, 4
ddp, 3.0546875, 0.019287109375, 5.718505859375, 324.222412109375, 436.448974609375, 0.005615234375, 13.478271484375, 783.092041015625, 25, 4
ddp, 3.042236328125, 0.012939453125, 5.737060546875, 331.223876953125, 428.10009765625, 0.00634765625, 13.4609375, 781.721435546875, 26, 4
ddp, 3.029541015625, 0.01513671875, 5.73974609375, 335.8427734375, 418.71337890625, 0.0048828125, 13.5107421875, 776.994873046875, 27, 4
ddp, 3.03125, 0.017333984375, 5.739501953125, 330.9462890625, 414.600830078125, 0.005859375, 13.563720703125, 768.049072265625, 28, 4
ddp, 3.032470703125, 0.013671875, 5.727783203125, 331.33447265625, 434.58349609375, 0.0048828125, 13.4990234375, 788.336669921875, 29, 4
ddp, 3.048583984375, 0.012939453125, 5.768798828125, 334.097412109375, 420.643798828125, 0.0048828125, 13.52294921875, 777.241455078125, 30, 4
ddp, 3.0400390625, 0.013427734375, 5.712158203125, 330.524169921875, 441.15087890625, 0.007080078125, 19.380859375, 799.977294921875, 31, 4
ddp, 3.234375, 0.016357421875, 5.85546875, 329.54736328125, 419.20166015625, 0.00537109375, 13.477294921875, 771.477783203125, 32, 4
ddp, 3.044677734375, 0.018310546875, 5.79052734375, 330.93017578125, 414.21484375, 0.005859375, 13.505615234375, 767.66162109375, 33, 4
ddp, 3.016845703125, 0.014892578125, 5.684814453125, 330.80126953125, 418.883056640625, 0.005126953125, 13.44189453125, 772.00732421875, 34, 4
ddp, 3.029052734375, 0.012939453125, 5.723388671875, 322.748779296875, 422.503662109375, 0.0048828125, 13.468017578125, 767.63916015625, 35, 4
ddp, 2.982421875, 0.013427734375, 5.720947265625, 330.521240234375, 426.64892578125, 0.0048828125, 13.492919921875, 779.5244140625, 36, 4
