experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
warmup, 147.278564453125, 10.866943359375, 1.068115234375, 94.00732421875, 0.600341796875, 0.005126953125, 1.11669921875, 255.21923828125, 0, 128
warmup, 146.518310546875, 9.816650390625, 1.09375, 0.38037109375, 0.2998046875, 0.00341796875, 1.00634765625, 159.296630859375, 1, 128
warmup, 146.90380859375, 9.8310546875, 1.067626953125, 0.243408203125, 0.2939453125, 0.0029296875, 1.025634765625, 159.547119140625, 2, 128
warmup, 145.548828125, 9.67041015625, 1.01953125, 0.24462890625, 0.29931640625, 0.01025390625, 1.00048828125, 157.96630859375, 3, 128
warmup, 146.111083984375, 9.953369140625, 1.10107421875, 0.239013671875, 0.280517578125, 0.00244140625, 1.009521484375, 158.855224609375, 4, 128
warmup, 145.697998046875, 12.376220703125, 1.04443359375, 0.22314453125, 0.293701171875, 0.0029296875, 1.00146484375, 160.80224609375, 5, 128
warmup, 144.761474609375, 12.68994140625, 1.025634765625, 0.206787109375, 0.2783203125, 0.0029296875, 1.02734375, 160.15478515625, 6, 128
warmup, 144.951904296875, 13.018798828125, 1.030517578125, 0.2109375, 0.2646484375, 0.003173828125, 1.023681640625, 160.66943359375, 7, 128
warmup, 146.864990234375, 13.331787109375, 1.059326171875, 0.220703125, 0.267822265625, 0.002685546875, 1.05615234375, 162.971435546875, 8, 128
warmup, 144.606201171875, 13.54296875, 1.045166015625, 0.254638671875, 0.271240234375, 0.00244140625, 1.060302734375, 160.946044921875, 9, 128
warmup, 145.558349609375, 13.884033203125, 1.056396484375, 0.20751953125, 0.27294921875, 0.0029296875, 1.044189453125, 162.19677734375, 10, 128
warmup, 146.85400390625, 14.11279296875, 1.033935546875, 0.246337890625, 0.29345703125, 0.003173828125, 0.999755859375, 163.706787109375, 11, 128
warmup, 144.538330078125, 14.03466796875, 1.05712890625, 0.245361328125, 0.294921875, 0.003173828125, 1.014404296875, 161.354736328125, 12, 128
warmup, 144.4560546875, 13.993896484375, 1.086181640625, 0.23486328125, 0.306396484375, 0.003173828125, 1.0263671875, 161.28466796875, 13, 128
warmup, 145.75341796875, 14.04736328125, 1.03857421875, 0.2353515625, 0.302490234375, 0.002685546875, 1.04150390625, 162.62841796875, 14, 128
warmup, 144.829345703125, 14.092041015625, 1.02294921875, 0.26953125, 0.301513671875, 0.003173828125, 0.99609375, 161.692626953125, 15, 128
warmup, 144.784423828125, 14.1640625, 1.03076171875, 0.244140625, 0.32958984375, 0.00341796875, 1.004150390625, 161.739013671875, 16, 128
warmup, 145.92138671875, 14.3447265625, 1.046875, 0.287841796875, 0.298095703125, 0.00341796875, 1.06591796875, 163.16552734375, 17, 128
warmup, 145.28076171875, 14.095458984375, 1.034912109375, 0.238037109375, 0.308837890625, 0.00341796875, 1.007568359375, 162.15234375, 18, 128
warmup, 144.97021484375, 14.226318359375, 1.065185546875, 0.2353515625, 0.299072265625, 0.0029296875, 1.0224609375, 162.000244140625, 19, 128
warmup, 146.33251953125, 14.068603515625, 1.04443359375, 0.211181640625, 0.295166015625, 0.003173828125, 1.022705078125, 163.151123046875, 20, 128
warmup, 146.646484375, 14.123046875, 1.082275390625, 0.239501953125, 0.288330078125, 0.003173828125, 1.037353515625, 163.58984375, 21, 128
warmup, 145.49609375, 14.094482421875, 1.076904296875, 0.250244140625, 0.306396484375, 0.0029296875, 1.0078125, 162.4541015625, 22, 128
warmup, 146.450927734375, 14.513916015625, 1.060546875, 0.226806640625, 0.292236328125, 0.00390625, 1.014892578125, 163.73095703125, 23, 128
warmup, 144.93359375, 14.1474609375, 1.037353515625, 0.256591796875, 0.291015625, 0.002685546875, 0.9912109375, 161.83056640625, 24, 128
warmup, 144.827880859375, 14.721923828125, 1.0556640625, 0.270263671875, 0.310546875, 0.0029296875, 1.05224609375, 162.419921875, 25, 128
warmup, 144.304443359375, 16.75341796875, 1.08837890625, 0.267578125, 0.314453125, 0.00341796875, 1.0107421875, 163.9501953125, 26, 128
warmup, 145.43017578125, 18.360107421875, 1.095947265625, 0.28857421875, 0.27880859375, 0.003173828125, 1.010986328125, 166.6513671875, 27, 128
warmup, 144.25830078125, 20.53125, 1.069580078125, 0.26416015625, 0.314208984375, 0.003173828125, 1.042236328125, 167.690185546875, 28, 128
warmup, 144.534423828125, 21.9521484375, 1.1201171875, 0.3193359375, 0.338134765625, 0.00341796875, 1.027099609375, 169.517333984375, 29, 128
