experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
onestep_reduce, 143.75, 0.02001953125, 0.735107421875, 652.373046875, 564.441650390625, 593.8603515625, 24.989990234375, 1980.321044921875, 0, 8
onestep_reduce, 1.7119140625, 0.015625, 8.508544921875, 602.86376953125, 586.52587890625, 377.1552734375, 24.608642578125, 1601.553955078125, 1, 8
onestep_reduce, 2.6044921875, 0.015869140625, 8.626708984375, 604.220947265625, 585.5712890625, 367.048095703125, 24.372314453125, 1592.599365234375, 2, 8
onestep_reduce, 0.596435546875, 0.01708984375, 8.585693359375, 595.981689453125, 569.89697265625, 396.9248046875, 23.05615234375, 1595.205322265625, 3, 8
onestep_reduce, 1.726318359375, 0.014892578125, 8.489990234375, 600.28857421875, 590.23876953125, 355.2099609375, 22.912353515625, 1579.03564453125, 4, 8
onestep_reduce, 1.732177734375, 0.01611328125, 8.558837890625, 597.975830078125, 564.468017578125, 381.6396484375, 22.847412109375, 1577.380615234375, 5, 8
onestep_reduce, 1.756103515625, 0.0146484375, 8.186279296875, 608.593505859375, 575.722412109375, 360.618408203125, 22.911865234375, 1577.95556640625, 6, 8
onestep_reduce, 1.712158203125, 0.014404296875, 8.214111328125, 592.67041015625, 581.116455078125, 378.653564453125, 30.777099609375, 1593.310546875, 7, 8
onestep_reduce, 1.869384765625, 0.015380859375, 8.195068359375, 602.00732421875, 573.17431640625, 362.6083984375, 22.903076171875, 1570.9140625, 8, 8
onestep_reduce, 1.7197265625, 0.015625, 8.44580078125, 590.8125, 554.162109375, 407.342529296875, 22.770751953125, 1585.412109375, 9, 8
onestep_reduce, 1.71044921875, 0.015625, 8.506591796875, 603.070068359375, 579.154296875, 379.956787109375, 22.84765625, 1595.401123046875, 10, 8
onestep_reduce, 1.897705078125, 0.015625, 8.289306640625, 610.97802734375, 576.230224609375, 387.514404296875, 22.8525390625, 1607.938232421875, 11, 8
onestep_reduce, 1.755859375, 0.015380859375, 8.424560546875, 591.331298828125, 572.410888671875, 388.37109375, 22.74560546875, 1585.1962890625, 12, 8
onestep_reduce, 1.732421875, 0.01513671875, 8.16748046875, 613.876953125, 577.118408203125, 373.373291015625, 22.53173828125, 1596.95166015625, 13, 8
onestep_reduce, 1.74951171875, 0.015625, 8.46337890625, 591.897705078125, 563.505126953125, 398.056884765625, 22.89501953125, 1586.735595703125, 14, 8
onestep_reduce, 1.73876953125, 0.01513671875, 8.634033203125, 609.031494140625, 578.387939453125, 360.168701171875, 24.518798828125, 1582.638671875, 15, 8
onestep_reduce, 1.763427734375, 0.0146484375, 8.520263671875, 593.72998046875, 572.336181640625, 386.442626953125, 22.935302734375, 1585.89453125, 16, 8
onestep_reduce, 1.74609375, 0.016357421875, 8.517333984375, 617.544677734375, 565.335693359375, 361.948974609375, 22.747802734375, 1577.996337890625, 17, 8
onestep_reduce, 1.749755859375, 0.013671875, 8.520751953125, 601.20947265625, 573.76123046875, 360.998291015625, 23.37255859375, 1569.766845703125, 18, 8
onestep_reduce, 1.740478515625, 0.0146484375, 8.532958984375, 591.880615234375, 596.283935546875, 363.197265625, 23.057861328125, 1584.88720703125, 19, 8
onestep_reduce, 2.0078125, 0.014404296875, 8.524658203125, 602.32373046875, 588.784912109375, 347.603515625, 22.939208984375, 1572.34423828125, 20, 8
onestep_reduce, 1.72900390625, 0.014892578125, 8.49365234375, 592.88720703125, 548.807373046875, 411.746826171875, 22.734130859375, 1586.555908203125, 21, 8
onestep_reduce, 1.735595703125, 0.014404296875, 8.195556640625, 590.20703125, 574.4326171875, 382.5908203125, 22.713134765625, 1580.02734375, 22, 8
onestep_reduce, 1.73876953125, 0.014892578125, 8.49755859375, 592.753662109375, 584.6416015625, 385.339111328125, 22.968017578125, 1596.099853515625, 23, 8
onestep_reduce, 1.743896484375, 0.015625, 8.25732421875, 592.508544921875, 590.419921875, 380.8203125, 25.188232421875, 1599.123779296875, 24, 8
onestep_reduce, 1.805419921875, 0.017822265625, 8.6337890625, 606.317626953125, 568.36669921875, 358.20361328125, 22.722412109375, 1566.21142578125, 25, 8
onestep_reduce, 1.763671875, 0.015380859375, 8.4140625, 597.009033203125, 589.502685546875, 366.286376953125, 22.8046875, 1585.935791015625, 26, 8
onestep_reduce, 1.719970703125, 0.01513671875, 8.4970703125, 583.618408203125, 574.537109375, 384.8466796875, 22.965087890625, 1576.3408203125, 27, 8
onestep_reduce, 1.710205078125, 0.014404296875, 8.551513671875, 598.0, 589.160400390625, 348.833740234375, 22.708984375, 1569.14306640625, 28, 8
onestep_reduce, 1.722900390625, 0.0146484375, 8.51025390625, 589.532470703125, 571.912109375, 386.13232421875, 23.01953125, 1580.98388671875, 29, 8
onestep_reduce, 1.7744140625, 0.014892578125, 8.57470703125, 595.8603515625, 579.593017578125, 362.951171875, 30.422119140625, 1579.331787109375, 30, 8
onestep_reduce, 1.745361328125, 0.015869140625, 8.07568359375, 590.16162109375, 580.218505859375, 368.9580078125, 22.94677734375, 1572.273681640625, 31, 8
onestep_reduce, 1.725830078125, 0.014892578125, 8.5869140625, 598.655517578125, 571.261474609375, 404.53173828125, 24.462158203125, 1609.38037109375, 32, 8
onestep_reduce, 1.71142578125, 0.014892578125, 8.65380859375, 606.613525390625, 568.729736328125, 380.29638671875, 22.7734375, 1588.93212890625, 33, 8
onestep_reduce, 1.745361328125, 0.014404296875, 8.542724609375, 594.617431640625, 583.0166015625, 379.691650390625, 22.897705078125, 1590.668212890625, 34, 8
