experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
onestep_seq_merge, 137.317138671875, 0.015625, 0.794921875, 661.214599609375, 540.13232421875, 625.11865234375, 14.67626953125, 1979.426025390625, 0, 8
onestep_seq_merge, 1.658447265625, 0.014404296875, 5.828857421875, 623.915283203125, 595.805419921875, 409.130859375, 13.45654296875, 1649.998046875, 1, 8
onestep_seq_merge, 2.8125, 0.015380859375, 5.454345703125, 629.941162109375, 559.81787109375, 386.049560546875, 13.392578125, 1597.62548828125, 2, 8
onestep_seq_merge, 0.542236328125, 0.01611328125, 5.47265625, 619.48193359375, 565.319580078125, 381.63720703125, 13.388671875, 1585.998291015625, 3, 8
onestep_seq_merge, 1.66650390625, 0.0146484375, 5.444091796875, 619.7705078125, 550.8837890625, 395.5849609375, 13.33837890625, 1586.83740234375, 4, 8
onestep_seq_merge, 1.676025390625, 0.013671875, 5.381591796875, 609.614501953125, 560.26513671875, 394.040771484375, 13.2705078125, 1584.398681640625, 5, 8
onestep_seq_merge, 1.69189453125, 0.013916015625, 5.43310546875, 620.046630859375, 559.4501953125, 392.51123046875, 13.442626953125, 1592.740966796875, 6, 8
onestep_seq_merge, 1.68603515625, 0.013427734375, 5.393310546875, 613.326416015625, 552.389892578125, 599.854736328125, 13.29931640625, 1786.107177734375, 7, 8
onestep_seq_merge, 1.771240234375, 0.01416015625, 5.440185546875, 608.37548828125, 553.970947265625, 399.47802734375, 13.358154296875, 1582.54931640625, 8, 8
onestep_seq_merge, 1.804931640625, 0.013916015625, 5.484130859375, 615.232177734375, 551.61181640625, 397.5322265625, 13.260009765625, 1585.072998046875, 9, 8
onestep_seq_merge, 1.7109375, 0.014404296875, 5.45947265625, 598.57177734375, 542.91650390625, 421.865234375, 13.341552734375, 1584.015869140625, 10, 8
onestep_seq_merge, 1.692626953125, 0.0146484375, 5.417236328125, 614.78173828125, 552.878662109375, 393.274658203125, 13.35595703125, 1581.55419921875, 11, 8
onestep_seq_merge, 1.665283203125, 0.0146484375, 5.453857421875, 611.07177734375, 550.097900390625, 386.526611328125, 13.234130859375, 1568.20458984375, 12, 8
onestep_seq_merge, 1.72900390625, 0.0146484375, 5.448974609375, 612.07861328125, 538.8134765625, 428.519287109375, 13.4541015625, 1600.2060546875, 13, 8
onestep_seq_merge, 1.65966796875, 0.01416015625, 5.4111328125, 596.401123046875, 537.955810546875, 452.15625, 13.295166015625, 1607.02880859375, 14, 8
onestep_seq_merge, 1.713134765625, 0.01416015625, 5.44580078125, 606.83837890625, 554.459228515625, 406.27197265625, 13.42724609375, 1588.312744140625, 15, 8
onestep_seq_merge, 1.673828125, 0.014404296875, 5.46533203125, 607.169677734375, 549.812255859375, 398.007568359375, 13.326171875, 1575.61083984375, 16, 8
onestep_seq_merge, 1.696533203125, 0.014404296875, 5.49365234375, 598.070068359375, 536.811767578125, 435.90576171875, 13.277099609375, 1591.40625, 17, 8
onestep_seq_merge, 1.708740234375, 0.0146484375, 5.45458984375, 609.275390625, 562.57177734375, 394.762451171875, 13.331298828125, 1587.2578125, 18, 8
onestep_seq_merge, 1.738037109375, 0.013671875, 5.428955078125, 606.7705078125, 548.38720703125, 415.394775390625, 13.39599609375, 1591.2685546875, 19, 8
onestep_seq_merge, 1.681884765625, 0.013671875, 5.448974609375, 634.97119140625, 565.4375, 364.650634765625, 13.3564453125, 1585.698974609375, 20, 8
onestep_seq_merge, 1.685546875, 0.0146484375, 5.421875, 625.345703125, 579.958251953125, 355.63525390625, 13.4228515625, 1581.619384765625, 21, 8
onestep_seq_merge, 1.68310546875, 0.013671875, 5.3896484375, 614.936279296875, 554.184814453125, 390.932373046875, 13.2275390625, 1580.50732421875, 22, 8
onestep_seq_merge, 1.709228515625, 0.013671875, 5.416748046875, 605.73828125, 546.051025390625, 408.28564453125, 13.2578125, 1580.609619140625, 23, 8
onestep_seq_merge, 1.738525390625, 0.014404296875, 5.419921875, 610.1689453125, 549.05322265625, 394.8388671875, 13.265869140625, 1574.6396484375, 24, 8
onestep_seq_merge, 1.68896484375, 0.013916015625, 5.38916015625, 614.295166015625, 565.998291015625, 370.736572265625, 13.28369140625, 1571.5439453125, 25, 8
onestep_seq_merge, 1.728515625, 0.0146484375, 5.4287109375, 608.663818359375, 548.125, 406.178466796875, 13.494873046875, 1583.784912109375, 26, 8
onestep_seq_merge, 2.04541015625, 0.015869140625, 5.417724609375, 599.25390625, 535.770751953125, 423.94873046875, 13.427490234375, 1580.024169921875, 27, 8
onestep_seq_merge, 1.710205078125, 0.01416015625, 5.45263671875, 608.755126953125, 554.36181640625, 396.412109375, 13.26318359375, 1580.107666015625, 28, 8
onestep_seq_merge, 1.756591796875, 0.014404296875, 5.444091796875, 611.38671875, 568.813232421875, 401.654052734375, 13.426025390625, 1602.63818359375, 29, 8
onestep_seq_merge, 1.669189453125, 0.014892578125, 5.421142578125, 607.205322265625, 556.2548828125, 398.623291015625, 13.41259765625, 1582.73779296875, 30, 8
onestep_seq_merge, 1.71875, 0.013916015625, 5.459228515625, 613.41552734375, 555.533203125, 394.490478515625, 13.447021484375, 1584.217041015625, 31, 8
onestep_seq_merge, 1.66748046875, 0.0146484375, 5.473876953125, 609.5849609375, 563.502197265625, 395.7919921875, 13.442626953125, 1589.619140625, 32, 8
onestep_seq_merge, 1.673828125, 0.013671875, 5.4814453125, 607.915771484375, 561.188232421875, 400.7548828125, 13.358642578125, 1590.5224609375, 33, 8
