experiment_name, get_data, data2dev, zero_grad, forward, backprop, sync, optimizer_step, batch, batch_count, data_len
onestep_central, 146.73095703125, 9.53271484375, 1.111083984375, 23.4287109375, 78.518798828125, 2038.43408203125, 14.259033203125, 2312.26513671875, 0, 128
onestep_central, 147.1337890625, 26.13037109375, 7.051025390625, 22.638671875, 80.61669921875, 608.708984375, 14.31396484375, 906.783447265625, 1, 128
onestep_central, 164.769775390625, 10.40576171875, 6.80029296875, 22.719970703125, 79.59716796875, 592.44921875, 12.424072265625, 889.377197265625, 2, 128
onestep_central, 146.67626953125, 25.53173828125, 6.75732421875, 23.01953125, 83.6328125, 574.814453125, 12.414306640625, 873.059326171875, 3, 128
onestep_central, 147.545166015625, 26.403076171875, 6.89208984375, 22.908203125, 80.427978515625, 565.52783203125, 12.3662109375, 862.26953125, 4, 128
onestep_central, 145.08349609375, 26.030517578125, 6.71240234375, 22.110107421875, 81.388427734375, 595.397216796875, 12.39794921875, 889.318603515625, 5, 128
onestep_central, 145.50244140625, 24.64111328125, 6.652099609375, 22.384521484375, 81.3046875, 609.40771484375, 12.271484375, 902.35546875, 6, 128
onestep_central, 147.399169921875, 25.896240234375, 6.7578125, 22.079345703125, 81.575439453125, 600.8173828125, 12.15185546875, 896.873046875, 7, 128
onestep_central, 146.40283203125, 26.56396484375, 6.867919921875, 22.0732421875, 82.033203125, 577.269775390625, 12.09033203125, 873.494873046875, 8, 128
onestep_central, 146.654052734375, 25.6533203125, 6.857421875, 22.4873046875, 80.40283203125, 593.504638671875, 12.466552734375, 888.2265625, 9, 128
onestep_central, 147.39306640625, 24.676513671875, 6.889404296875, 22.41064453125, 81.08544921875, 596.1396484375, 12.26806640625, 891.062744140625, 10, 128
onestep_central, 146.644287109375, 26.1298828125, 6.765869140625, 22.30078125, 81.971435546875, 619.812255859375, 12.2890625, 916.117919921875, 11, 128
onestep_central, 145.82861328125, 26.2431640625, 6.748046875, 22.641845703125, 81.028564453125, 589.142333984375, 12.583740234375, 884.4228515625, 12, 128
onestep_central, 146.28271484375, 26.816650390625, 6.80517578125, 22.55908203125, 81.41845703125, 594.622314453125, 12.32568359375, 891.030029296875, 13, 128
onestep_central, 146.135498046875, 25.769775390625, 6.7431640625, 22.373779296875, 80.637939453125, 585.423095703125, 12.390380859375, 879.67138671875, 14, 128
onestep_central, 146.471923828125, 26.448486328125, 6.786376953125, 22.33154296875, 81.646240234375, 579.7724609375, 12.309814453125, 875.9677734375, 15, 128
onestep_central, 145.587646484375, 26.85498046875, 6.731689453125, 22.25341796875, 84.056396484375, 570.85595703125, 12.52490234375, 869.072265625, 16, 128
onestep_central, 146.904296875, 26.1513671875, 6.71728515625, 22.3310546875, 80.536376953125, 591.47998046875, 12.401123046875, 886.720947265625, 17, 128
onestep_central, 146.2275390625, 25.947509765625, 6.80615234375, 22.436279296875, 81.866943359375, 592.18994140625, 12.3349609375, 887.99658203125, 18, 128
onestep_central, 146.488037109375, 25.875, 6.8466796875, 22.646484375, 80.6201171875, 586.2646484375, 12.09912109375, 881.02490234375, 19, 128
onestep_central, 146.440673828125, 25.62158203125, 6.724853515625, 21.97314453125, 82.052978515625, 591.5712890625, 12.36962890625, 886.9482421875, 20, 128
onestep_central, 146.68359375, 26.7861328125, 6.798095703125, 22.21875, 81.7548828125, 585.443115234375, 12.351806640625, 882.222900390625, 21, 128
onestep_central, 146.625, 25.423828125, 6.724853515625, 22.21826171875, 82.26513671875, 564.348876953125, 12.26416015625, 860.067626953125, 22, 128
onestep_central, 147.042724609375, 25.215576171875, 6.69677734375, 22.509765625, 81.59521484375, 585.525634765625, 12.966796875, 881.767822265625, 23, 128
onestep_central, 146.834716796875, 25.941162109375, 6.751220703125, 22.340087890625, 81.887939453125, 583.160400390625, 12.25439453125, 879.366943359375, 24, 128
onestep_central, 146.5849609375, 26.20751953125, 6.861083984375, 22.424072265625, 81.393310546875, 577.121826171875, 12.333740234375, 873.118896484375, 25, 128
onestep_central, 146.85595703125, 28.16455078125, 6.850830078125, 22.530029296875, 81.6220703125, 559.906494140625, 12.2431640625, 858.373291015625, 26, 128
onestep_central, 146.72802734375, 27.161376953125, 6.781982421875, 22.0517578125, 81.048828125, 574.742431640625, 12.10302734375, 870.829833984375, 27, 128
onestep_central, 145.999267578125, 26.243408203125, 6.683837890625, 22.029052734375, 81.74267578125, 567.6591796875, 12.09765625, 862.646484375, 28, 128
onestep_central, 145.954345703125, 28.34375, 6.6982421875, 21.80517578125, 83.145751953125, 578.192626953125, 12.116455078125, 876.435302734375, 29, 128
